Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
structure,4.02864523689272,4.68594983260276,1.12811003412139,0,0,0,12293.2154089237,64315.9848906651,4.72802642796216E-12,2.09421886683001E-13,45881.0476516664,-0.00250051596600884,107061.453631579,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/structure.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/structure.STL,,gantry_structure-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
x_rail,3.01867903369415,0.184,0.171530993197756,0,0,0,740.030344861601,17.0621024004927,2.83241688155883E-14,0.00203895408136847,2278.62582732281,1.76239718774695E-15,2279.87804604228,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/x_rail.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/x_rail.STL,,gantry_y-2,Origin_joint_structure_rail,Axis_joint_structure_rail,joint_structure_rail,prismatic,1.0082,1.4226,3.7013,0,0,0,structure,0,1,0,0,2,0,6.1489,,,,,,,,
carriage,-0.0767885383850957,3.25158768843536E-06,-0.810755943086886,0,0,0,645.325992510266,213.993771610598,-0.000780635487259871,-0.122391995606642,227.813506683219,0.000563037885594549,42.4394302914655,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/carriage.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/carriage.STL,,base-2,Origin_joint_rail_carriage,Axis_joint_rail_carriage,joint_rail_carriage,prismatic,0.77533,0.184,-1.1204,3.1416,0,0,x_rail,-1,0,0,0,2,0,4.6411,,,,,,,,
link_1,0.153855773577067,-0.0108391686999965,0.14545822040491,0,0,0,39.4879875307153,0.824149711926212,-0.138842015880573,-0.162656036308918,1.53073509987707,0.0860291058897645,1.62356171854091,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_1.STL,,link1-1,Origin_joint_1,Axis_joint_1,joint_1,continuous,0,0,0.2635,0,0,0.0062665,carriage,0,0,1,0,2.97,0,6.28,,,,,,,,
link_2,0.020077813377676,0.0560459059507608,0.394357513309894,0,0,0,26.2236990697048,2.76302886204916,-0.0029336984886039,-0.0192637719147364,2.85009084274849,-0.0316903714210222,0.156036556588808,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_2.STL,,link2-1,Origin_joint_2,Axis_joint_2,joint_2,continuous,0.32,0.08996,0.1865,0,0,0,link_1,0,1,0,0,2.44,0,4.28,,,,,,,,
link_3,0.170898646752524,-0.091062342216772,0.134410265708193,0,0,0,41.0689199450586,0.945895108155531,-0.00969241760289385,-0.499722255629703,2.69220328758168,-0.0244441336676499,2.29076140111484,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_3.STL,,link3-1,Origin_joint_3,Axis_joint_3,joint_3,continuous,0,-0.00496,0.87,0,0,0,link_2,0,1,0,0,2.79,0,6.28,,,,,,,,
link_4,0.0956311013862567,-0.00268842106149214,-7.12992390861089E-06,0,0,0,2.00706266186349,0.00389327540269091,0.00064975423626537,8.26409373694784E-07,0.0133247237607867,-4.74277197034284E-07,0.0133817828168185,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_4.STL,,link4-1,Origin_joint_4,Axis_joint_4,joint_4,continuous,0.82052,-0.085,0.225,0,0,0,link_3,1,0,0,0,4.01,0,12.57,,,,,,,,
link_5,0.050878018195565,0.0284723314407811,-5.41222622274518E-11,0,0,0,3.64087786116007,0.0192001204191004,-0.00452880493617186,-3.95847828974483E-12,0.0195762180673155,-1.42922407696642E-13,0.0288833593415117,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_5.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_5.STL,,link5-1,Origin_joint_5,Axis_joint_5,joint_5,continuous,0.1945,-0.04579,0,0,0,0,link_4,0,1,0,0,4.01,0,4.36,,,,,,,,
link_6,-0.0115315270371852,2.20242441926199E-05,0,0,0,0,0.227022546438295,0.000438850422148637,3.98423648141008E-08,6.94392741721848E-21,0.000228564265416646,-9.81235572213125E-21,0.00022782098747856,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_6.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf_shimizu_gantry/meshes/link_6.STL,,link6-1,Origin_joint_6,Axis_joint_6,joint_6,continuous,0.175,0.0422,0,0,0,0,link_5,1,0,0,0,6.11,0,12.57,,,,,,,,
